,model_name,mode,image_type,epoch,learning_rate,batch_size,batch_index,loss_batch,avg_train_loss_till_current_batch,avg_train_acc_till_current_batch,avg_val_loss_till_current_batch,avg_val_acc_till_current_batch
120,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,121,0.6894928216934204,0.6948353446219578,0.5069731404958677,,
121,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,122,0.6908783316612244,0.6948029100894928,0.5076844262295082,,
122,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,123,0.7077124118804932,0.6949078653886066,0.5053353658536586,,
123,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,124,0.6861045360565186,0.6948368707972188,0.5063004032258065,,
124,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,125,0.6865938901901245,0.6947709269523621,0.5075,,
125,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,126,0.6821691989898682,0.694670913238374,0.5084325396825397,,
126,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,127,0.6807215809822083,0.6945610759765144,0.5091043307086615,,
127,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,128,0.6872601509094238,0.6945040374994278,0.50927734375,,
128,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,129,0.6846625804901123,0.6944277471350145,0.5096899224806202,,
129,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,130,0.683323323726654,0.6943423284934117,0.510576923076923,,
130,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,131,0.6744694709777832,0.6941906272910023,0.5116889312977099,,
131,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,132,0.7248390913009644,0.6944228126244112,0.5116003787878788,,
132,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,133,0.6216475963592529,0.6938756305472296,0.5133928571428571,,
133,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,134,0.6204738616943359,0.6933278561528049,0.5151585820895522,,
134,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,135,0.6612548232078552,0.6930902781309904,0.5157407407407407,,
135,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,136,0.6351008415222168,0.6926638852147495,0.5174632352941176,,
136,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,137,0.656732439994812,0.6924016118919762,0.5184762773722628,,
137,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,138,0.6694769263267517,0.6922354909820833,0.5190217391304348,,
138,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,139,0.6561954021453857,0.6919762097674308,0.5197841726618705,,
139,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,140,0.6132555603981018,0.6914139194147927,0.5207589285714286,,
140,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,141,0.5879097580909729,0.6906798473486664,0.5223847517730497,,
141,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,142,0.8479496240615845,0.6917873809874897,0.5217869718309859,,
142,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,143,0.6202377676963806,0.691287034041398,0.5231643356643356,,
143,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,144,0.6034895777702332,0.6906773294839594,0.5245225694444444,,
144,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,145,0.6659057140350342,0.6905064907567254,0.525,,
145,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,146,0.6988883018493652,0.6905639004217435,0.5252568493150684,,
146,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,147,0.7384257316589355,0.6908894911104319,0.5250850340136054,,
147,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,148,0.6579016447067261,0.6906666002563528,0.5257601351351351,,
148,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,149,0.6759073734283447,0.690567545042742,0.5262164429530202,,
149,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,150,0.561792254447937,0.6897090431054433,0.528125,,
150,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,151,0.5524241924285889,0.6887998719089079,0.5300082781456954,,
151,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,152,0.629980206489563,0.6884129004258859,0.5310444078947368,,
152,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,153,0.5662582516670227,0.6876145040287691,0.5326797385620915,,
153,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,154,0.6001349687576294,0.687046455098437,0.533887987012987,,
154,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,155,0.60047447681427,0.6864879262062811,0.5350806451612903,,
155,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,156,0.5750528573989868,0.6857735988421317,0.5362580128205128,,
156,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,157,0.5572698712348938,0.6849551037618309,0.5378184713375797,,
157,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,158,0.564529299736023,0.6841929151287561,0.5391613924050633,,
158,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,159,0.4529755115509033,0.6827387176219772,0.5414701257861635,,
159,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,160,0.5918846726417542,0.6821708798408508,0.542578125,,
160,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,161,0.5787612199783325,0.68152858381686,0.5436723602484472,,
161,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,162,0.469303697347641,0.6802185536534698,0.5453317901234568,,
162,n_heads=8_depth=3_learning_rate=0.001_weight_decay=0.03_embed_dim=384,train,original,1,0.001,32,163,0.7612131834030151,0.6807154532224854,0.5456288343558282,,
